sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 14:00:00 +0000,2022-03-12 14:05:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 14:10:00 +0000,2022-03-12 14:15:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 14:15:00 +0000,2022-03-12 14:20:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 14:25:00 +0000,2022-03-12 14:30:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 14:30:00 +0000,2022-03-12 14:35:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 14:35:00 +0000,2022-03-12 14:40:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 14:40:00 +0000,2022-03-12 14:45:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 14:45:00 +0000,2022-03-12 14:50:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 14:50:00 +0000,2022-03-12 14:55:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 14:55:00 +0000,2022-03-12 15:00:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 15:00:00 +0000,2022-03-12 15:05:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 15:05:00 +0000,2022-03-12 15:10:00 +0000,min,4.0
